Id,Aspect,Elevation,Hillshade_3pm,Hillshade_9am,Hillshade_Noon,Horizontal_Distance_To_Fire_Points,Horizontal_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Slope,Vertical_Distance_To_Hydrology,Cover_Type,Wilderness,Soil
3938,187,2154,157,218,250,918,0,1140,20,0,4,Wilderness_Area4,Soil_Type17
5910,294,2373,214,151,228,331,108,1320,23,31,6,Wilderness_Area4,Soil_Type10
14073,156,3044,116,239,236,1482,391,1849,22,63,1,Wilderness_Area1,Soil_Type29
14425,11,3139,148,211,223,2761,390,1767,8,29,1,Wilderness_Area3,Soil_Type31
6196,99,2314,117,238,225,1182,0,242,11,0,4,Wilderness_Area4,Soil_Type1
11619,105,3070,108,242,223,2534,350,3743,13,95,1,Wilderness_Area1,Soil_Type30
13239,12,2255,146,210,220,671,0,395,10,0,4,Wilderness_Area4,Soil_Type16
8652,158,2807,138,233,242,2341,42,2008,12,5,5,Wilderness_Area3,Soil_Type26
12859,105,2322,64,252,202,1458,255,865,24,125,4,Wilderness_Area4,Soil_Type3
864,96,2780,139,228,233,902,582,1616,5,21,2,Wilderness_Area1,Soil_Type12
13458,27,2335,90,194,163,666,30,470,29,12,6,Wilderness_Area4,Soil_Type10
12700,132,2273,94,248,224,966,192,1341,21,90,4,Wilderness_Area4,Soil_Type3
1476,83,2991,128,231,227,2060,170,859,8,32,2,Wilderness_Area1,Soil_Type29
11082,354,2469,149,170,188,1128,150,841,25,41,3,Wilderness_Area3,Soil_Type4
13046,28,2290,91,195,165,997,85,1425,29,49,3,Wilderness_Area4,Soil_Type10
3732,152,2263,98,241,229,752,390,1294,27,127,4,Wilderness_Area4,Soil_Type3
4398,121,2336,81,251,216,1365,319,979,22,143,4,Wilderness_Area4,Soil_Type6
8955,80,3279,142,225,232,2072,216,1170,4,11,1,Wilderness_Area1,Soil_Type38
6816,12,2458,126,190,186,1148,201,671,23,80,3,Wilderness_Area4,Soil_Type10
8424,168,2861,145,230,245,1530,940,2373,12,83,5,Wilderness_Area3,Soil_Type17
10386,166,3099,148,228,244,1511,443,108,9,15,2,Wilderness_Area3,Soil_Type23
10776,110,2392,120,238,229,283,95,162,10,12,6,Wilderness_Area3,Soil_Type10
12570,26,2339,108,202,183,752,192,1176,23,76,6,Wilderness_Area4,Soil_Type5
9314,227,3400,185,202,252,3660,42,4231,13,1,7,Wilderness_Area3,Soil_Type35
13175,80,2272,0,243,192,722,0,1549,23,0,4,Wilderness_Area4,Soil_Type17
3620,116,2169,38,254,191,319,108,953,32,58,4,Wilderness_Area4,Soil_Type3
10090,320,3310,186,176,223,2227,722,1245,16,182,2,Wilderness_Area3,Soil_Type33
4501,312,2108,187,182,229,713,67,990,14,4,6,Wilderness_Area4,Soil_Type10
4751,301,2137,217,136,217,631,85,1129,27,25,6,Wilderness_Area4,Soil_Type10
6360,12,2420,117,180,172,698,124,990,28,65,6,Wilderness_Area4,Soil_Type10
10225,41,2835,132,221,219,2148,0,2569,10,0,1,Wilderness_Area3,Soil_Type20
774,357,2895,154,198,215,514,60,4236,13,10,1,Wilderness_Area1,Soil_Type29
1763,160,3146,141,231,242,2812,67,2338,11,8,7,Wilderness_Area1,Soil_Type29
10913,84,2394,97,241,212,1065,30,664,16,-2,6,Wilderness_Area3,Soil_Type16
6836,203,2791,176,198,252,1702,216,1221,25,109,5,Wilderness_Area3,Soil_Type4
7384,45,3400,127,223,217,1452,242,2919,11,51,7,Wilderness_Area3,Soil_Type38
6258,126,2411,103,246,226,1364,234,702,17,67,6,Wilderness_Area4,Soil_Type1
508,117,2919,106,244,225,3311,175,4375,15,33,1,Wilderness_Area1,Soil_Type29
6785,55,3067,127,226,220,1183,335,1861,10,5,1,Wilderness_Area3,Soil_Type31
10432,10,3608,145,206,215,1698,313,1864,12,71,7,Wilderness_Area2,Soil_Type40
9210,95,3582,70,249,202,3851,330,2630,22,80,7,Wilderness_Area1,Soil_Type40
1471,55,2788,59,224,168,1539,0,216,28,0,5,Wilderness_Area1,Soil_Type30
3996,275,2129,194,188,243,1369,42,1034,12,-2,4,Wilderness_Area4,Soil_Type17
1857,45,2422,125,223,215,1320,85,631,11,13,2,Wilderness_Area3,Soil_Type10
13611,63,2787,128,228,223,2547,0,907,8,0,5,Wilderness_Area3,Soil_Type17
14617,332,3243,174,187,222,390,134,1805,14,18,7,Wilderness_Area3,Soil_Type39
8644,75,2629,95,238,207,2616,124,2147,16,18,6,Wilderness_Area3,Soil_Type24
13214,85,2441,109,238,218,1307,0,569,13,0,4,Wilderness_Area4,Soil_Type5
3678,22,2311,113,199,184,819,127,1149,23,48,6,Wilderness_Area4,Soil_Type5
12590,267,2284,170,209,241,306,210,192,4,22,4,Wilderness_Area4,Soil_Type10
5376,315,2416,205,130,202,1583,309,720,29,217,3,Wilderness_Area4,Soil_Type10
4523,315,2771,192,169,222,1020,108,2293,18,10,2,Wilderness_Area3,Soil_Type31
13943,359,3412,155,206,223,1300,430,1560,9,73,7,Wilderness_Area3,Soil_Type38
2889,229,2075,199,187,254,295,0,1026,20,0,4,Wilderness_Area4,Soil_Type17
490,81,3031,136,228,230,4002,513,5542,6,27,1,Wilderness_Area1,Soil_Type29
8323,97,2810,17,251,170,421,150,2179,34,77,5,Wilderness_Area3,Soil_Type13
10129,59,2794,139,224,228,1965,90,1996,6,12,5,Wilderness_Area3,Soil_Type33
6345,341,2403,167,191,219,660,234,882,14,99,6,Wilderness_Area4,Soil_Type10
10495,12,3511,145,209,217,1871,531,1385,11,141,7,Wilderness_Area2,Soil_Type40
3322,101,2143,135,230,232,684,0,934,6,0,4,Wilderness_Area4,Soil_Type14
7545,154,2663,145,229,241,1771,0,1924,7,0,3,Wilderness_Area3,Soil_Type17
10809,98,2703,109,241,222,658,0,2271,13,0,2,Wilderness_Area3,Soil_Type10
12958,349,2223,156,164,188,812,240,1064,26,86,6,Wilderness_Area4,Soil_Type10
5684,124,2463,135,233,235,1072,566,900,7,193,3,Wilderness_Area4,Soil_Type6
7124,122,2681,77,252,214,1034,300,1614,23,102,3,Wilderness_Area3,Soil_Type4
2052,327,2041,189,122,182,474,60,108,33,43,3,Wilderness_Area4,Soil_Type10
11985,76,2710,49,241,177,1060,120,120,27,60,5,Wilderness_Area1,Soil_Type30
1562,8,3166,153,214,230,1543,30,3721,5,0,1,Wilderness_Area1,Soil_Type23
8087,126,2546,132,234,235,1209,553,918,8,65,3,Wilderness_Area3,Soil_Type2
6973,153,3151,124,238,239,1635,228,2382,17,45,2,Wilderness_Area3,Soil_Type32
9665,289,3283,204,171,236,2394,534,4230,17,115,1,Wilderness_Area3,Soil_Type38
8614,286,2847,221,146,231,1922,607,1981,24,90,5,Wilderness_Area3,Soil_Type13
8435,137,2938,76,249,217,771,342,1991,28,193,5,Wilderness_Area3,Soil_Type13
7675,338,3361,166,201,228,1299,607,1316,9,90,7,Wilderness_Area3,Soil_Type38
13079,52,2370,64,222,169,860,379,1199,28,128,3,Wilderness_Area4,Soil_Type10
6219,74,2320,91,238,204,1222,0,283,18,0,4,Wilderness_Area4,Soil_Type1
10601,187,3200,159,221,248,3917,30,2240,11,-4,1,Wilderness_Area2,Soil_Type23
1895,352,2475,157,191,211,847,0,541,16,0,6,Wilderness_Area3,Soil_Type20
14519,304,3460,187,187,234,4080,228,5198,12,39,7,Wilderness_Area3,Soil_Type38
13946,184,3382,157,222,247,437,362,2398,10,18,7,Wilderness_Area3,Soil_Type38
14074,51,2934,66,221,169,618,360,1926,28,209,5,Wilderness_Area3,Soil_Type13
9400,106,3316,109,242,224,2724,285,1798,13,67,7,Wilderness_Area1,Soil_Type39
852,37,2882,133,220,219,1040,0,5639,10,0,2,Wilderness_Area1,Soil_Type23
14032,93,3330,0,250,177,743,162,2174,31,67,7,Wilderness_Area3,Soil_Type39
4248,55,2150,139,224,227,816,0,1463,6,0,4,Wilderness_Area4,Soil_Type3
2142,331,2721,181,153,200,2045,300,1188,25,137,6,Wilderness_Area3,Soil_Type13
2389,120,2786,115,241,229,247,120,540,13,0,5,Wilderness_Area1,Soil_Type30
7052,352,2631,157,216,236,735,210,984,2,-8,5,Wilderness_Area3,Soil_Type17
6535,99,3246,103,243,220,934,446,648,14,87,7,Wilderness_Area3,Soil_Type39
5421,356,2298,156,208,226,1254,30,1245,8,6,4,Wilderness_Area4,Soil_Type10
13180,72,2230,127,230,224,618,0,1315,8,0,4,Wilderness_Area4,Soil_Type2
3727,127,2295,81,251,217,977,499,1465,23,132,4,Wilderness_Area4,Soil_Type2
5450,55,2253,133,225,224,524,0,1348,8,0,6,Wilderness_Area4,Soil_Type14
9162,243,3267,193,194,250,1533,30,3366,13,3,1,Wilderness_Area3,Soil_Type32
12228,104,2046,143,226,234,511,0,924,4,0,4,Wilderness_Area4,Soil_Type17
10828,206,2622,181,194,253,1092,306,1053,26,166,3,Wilderness_Area3,Soil_Type3
5547,12,2388,137,202,205,1142,175,1180,16,96,6,Wilderness_Area4,Soil_Type10
7749,4,2756,145,197,207,1289,339,2864,16,65,5,Wilderness_Area3,Soil_Type32
5125,331,2336,181,158,204,170,67,108,23,15,3,Wilderness_Area4,Soil_Type10
253,90,3195,132,231,229,2880,362,4243,7,20,1,Wilderness_Area1,Soil_Type23
10469,56,3032,135,225,226,1260,210,646,7,36,2,Wilderness_Area3,Soil_Type23
6748,156,2699,141,232,242,67,443,560,10,91,3,Wilderness_Area3,Soil_Type4
11627,28,2657,134,216,215,85,201,1200,11,10,2,Wilderness_Area1,Soil_Type23
14287,262,3348,192,192,246,2131,30,2106,11,8,1,Wilderness_Area3,Soil_Type32
9608,329,3386,181,171,214,3332,361,5281,19,34,7,Wilderness_Area3,Soil_Type38
7019,69,2619,122,231,221,725,365,830,10,-20,5,Wilderness_Area3,Soil_Type17
5797,349,2377,158,177,200,895,175,960,21,87,6,Wilderness_Area4,Soil_Type10
6300,81,2362,73,243,197,484,95,446,21,41,6,Wilderness_Area4,Soil_Type10
6912,103,2700,138,229,233,395,309,853,5,31,3,Wilderness_Area3,Soil_Type2
1636,141,3285,150,224,238,430,240,6012,3,30,1,Wilderness_Area1,Soil_Type22
4202,344,2312,163,203,227,190,0,1172,8,0,4,Wilderness_Area4,Soil_Type16
1747,66,3316,135,227,227,1537,466,3803,6,82,7,Wilderness_Area1,Soil_Type40
14141,315,3004,170,204,235,685,212,2735,6,22,1,Wilderness_Area3,Soil_Type32
8858,35,2976,116,216,201,2542,713,1231,17,157,2,Wilderness_Area3,Soil_Type33
2152,349,2693,158,171,195,808,201,1201,23,104,2,Wilderness_Area3,Soil_Type33
9860,167,3404,129,231,241,633,60,2730,23,9,7,Wilderness_Area3,Soil_Type39
723,49,3096,114,225,208,2984,242,4180,14,26,2,Wilderness_Area1,Soil_Type29
1088,282,2929,193,188,241,2321,134,2984,12,41,2,Wilderness_Area1,Soil_Type29
650,40,2775,137,221,223,2673,134,1940,8,0,5,Wilderness_Area1,Soil_Type29
1815,323,2577,175,194,230,1159,150,875,10,58,5,Wilderness_Area3,Soil_Type10
6169,138,2314,89,248,223,870,42,934,24,11,3,Wilderness_Area4,Soil_Type3
12995,0,2207,136,166,175,418,134,1429,28,56,6,Wilderness_Area4,Soil_Type10
1595,28,3186,146,218,228,1533,60,3810,6,7,1,Wilderness_Area1,Soil_Type22
7904,352,3423,158,196,217,1531,722,1489,13,84,7,Wilderness_Area3,Soil_Type38
4495,135,2181,93,248,225,1104,0,1189,22,0,4,Wilderness_Area4,Soil_Type3
14566,90,3345,81,245,206,999,480,1296,19,188,7,Wilderness_Area3,Soil_Type39
330,278,3188,173,206,241,4526,210,3634,5,13,1,Wilderness_Area1,Soil_Type29
1777,87,3304,96,242,212,1608,391,3760,16,70,7,Wilderness_Area1,Soil_Type39
11029,206,2507,178,204,254,1048,150,537,19,42,3,Wilderness_Area3,Soil_Type2
10213,330,3169,178,177,216,382,247,2380,17,30,1,Wilderness_Area3,Soil_Type33
929,68,2927,118,232,218,1989,0,4735,11,0,5,Wilderness_Area1,Soil_Type23
14419,342,3321,167,187,215,3492,541,3529,15,38,7,Wilderness_Area3,Soil_Type40
6002,350,2356,157,173,196,459,30,1448,23,10,6,Wilderness_Area4,Soil_Type10
2847,292,2234,236,95,205,636,85,785,37,25,3,Wilderness_Area4,Soil_Type10
10585,207,3386,176,208,253,3393,295,2440,15,41,1,Wilderness_Area2,Soil_Type32
13727,6,2786,154,214,230,1673,42,1591,5,0,5,Wilderness_Area3,Soil_Type17
1398,72,2823,57,238,180,1441,313,323,26,136,5,Wilderness_Area1,Soil_Type30
14520,304,3463,183,192,235,4080,201,5228,10,37,7,Wilderness_Area3,Soil_Type38
5325,319,2422,199,133,199,551,323,537,29,161,3,Wilderness_Area4,Soil_Type10
327,254,2903,176,206,244,6195,212,5689,6,3,1,Wilderness_Area1,Soil_Type16
4918,285,3009,234,119,222,2704,297,891,31,110,1,Wilderness_Area1,Soil_Type29
3291,150,2335,100,242,230,570,285,999,25,41,4,Wilderness_Area4,Soil_Type6
6826,201,2793,173,200,252,1742,216,1167,26,110,5,Wilderness_Area3,Soil_Type4
9264,83,3533,67,245,194,3850,234,2601,23,31,7,Wilderness_Area1,Soil_Type40
11220,50,2412,102,226,200,624,124,1388,17,6,3,Wilderness_Area3,Soil_Type10
8027,205,3283,180,189,251,684,150,2313,29,48,7,Wilderness_Area3,Soil_Type39
6717,60,2720,132,226,224,258,488,547,8,95,3,Wilderness_Area3,Soil_Type10
12307,3,2099,124,159,160,424,268,339,33,48,3,Wilderness_Area4,Soil_Type10
9037,182,3394,156,223,246,2932,295,1556,8,50,7,Wilderness_Area1,Soil_Type38
80,153,2840,102,241,231,4833,134,4613,26,42,2,Wilderness_Area1,Soil_Type30
139,344,2775,164,194,219,6177,42,2854,13,7,2,Wilderness_Area1,Soil_Type29
1147,100,2962,89,246,213,1140,242,1917,18,74,2,Wilderness_Area1,Soil_Type29
7604,99,3206,87,247,212,1302,192,1338,18,37,7,Wilderness_Area1,Soil_Type30
14025,190,3237,160,220,247,671,30,2270,8,-3,7,Wilderness_Area3,Soil_Type22
4138,54,2137,89,227,192,1463,0,959,20,0,4,Wilderness_Area4,Soil_Type10
8685,190,3226,159,214,250,1134,201,2509,22,76,1,Wilderness_Area3,Soil_Type33
2972,46,2138,63,214,161,732,192,242,30,71,3,Wilderness_Area4,Soil_Type10
5265,130,2229,112,243,230,1725,30,592,15,8,4,Wilderness_Area4,Soil_Type3
1945,338,2543,165,202,228,624,30,1120,8,2,2,Wilderness_Area3,Soil_Type20
14918,230,2547,220,131,240,1200,95,1575,40,47,3,Wilderness_Area3,Soil_Type3
8708,184,3168,152,219,249,1441,30,2248,22,11,1,Wilderness_Area3,Soil_Type23
14708,321,3220,176,194,230,2730,60,1324,10,13,1,Wilderness_Area3,Soil_Type23
11630,129,3139,130,235,235,3298,150,2958,9,30,1,Wilderness_Area1,Soil_Type30
6204,101,2440,46,253,190,558,272,730,28,74,3,Wilderness_Area4,Soil_Type1
7716,54,2695,115,227,211,2042,150,2174,13,44,6,Wilderness_Area3,Soil_Type10
3096,107,2110,30,254,183,162,108,503,32,59,4,Wilderness_Area4,Soil_Type3
13709,0,2518,151,199,213,1425,120,309,14,9,6,Wilderness_Area3,Soil_Type10
7134,42,2795,140,221,226,1749,0,1597,6,0,5,Wilderness_Area3,Soil_Type17
2194,23,2664,100,191,168,691,30,1302,28,15,6,Wilderness_Area3,Soil_Type20
3489,233,2884,163,215,241,808,420,2045,2,86,5,Wilderness_Area3,Soil_Type31
15042,133,2389,112,243,231,883,67,511,15,19,3,Wilderness_Area3,Soil_Type4
14900,79,2363,98,239,211,242,0,67,15,0,6,Wilderness_Area3,Soil_Type14
2773,147,2788,115,242,235,459,270,663,18,-34,5,Wilderness_Area1,Soil_Type30
13874,311,3390,180,193,233,962,553,1500,10,51,7,Wilderness_Area3,Soil_Type39
213,323,3011,188,164,214,4910,443,5838,21,161,2,Wilderness_Area1,Soil_Type24
9590,137,3214,129,237,236,1800,212,3778,11,43,2,Wilderness_Area3,Soil_Type32
12742,355,2813,151,181,198,957,60,2130,21,30,2,Wilderness_Area3,Soil_Type23
10911,197,2572,169,209,252,702,180,1018,21,52,3,Wilderness_Area3,Soil_Type4
6182,49,3034,144,222,230,1332,360,2912,4,11,2,Wilderness_Area3,Soil_Type32
13029,80,2241,87,241,205,1677,124,618,18,30,4,Wilderness_Area4,Soil_Type3
7933,338,2572,162,210,233,1507,270,1395,4,33,5,Wilderness_Area3,Soil_Type2
11305,335,2627,165,205,231,1253,175,618,7,27,6,Wilderness_Area3,Soil_Type4
10954,94,2637,85,246,209,767,277,2118,18,90,6,Wilderness_Area3,Soil_Type4
1569,313,3217,191,175,226,990,240,4696,16,74,1,Wilderness_Area1,Soil_Type22
13685,358,3371,155,208,225,2343,85,3510,8,16,7,Wilderness_Area1,Soil_Type35
12826,119,2295,73,252,211,1350,234,966,24,102,4,Wilderness_Area4,Soil_Type3
4496,53,2169,150,221,234,1064,30,1233,2,-13,4,Wilderness_Area4,Soil_Type4
14453,173,3351,147,228,246,1922,404,3961,14,72,1,Wilderness_Area3,Soil_Type38
2398,272,2831,199,183,244,1308,30,1884,14,8,5,Wilderness_Area3,Soil_Type23
3877,98,2195,72,249,204,616,134,1240,22,69,4,Wilderness_Area4,Soil_Type3
8598,222,3323,173,211,247,1660,150,1127,7,12,7,Wilderness_Area3,Soil_Type21
13478,63,2713,134,226,226,858,192,170,7,20,5,Wilderness_Area3,Soil_Type11
8122,16,2625,138,208,211,1974,335,1714,14,25,6,Wilderness_Area3,Soil_Type10
13389,44,2398,91,219,186,1298,350,553,22,68,6,Wilderness_Area4,Soil_Type10
14119,180,2657,143,219,246,2697,182,1729,26,73,3,Wilderness_Area3,Soil_Type4
10951,177,2688,137,223,244,1084,228,2554,26,133,3,Wilderness_Area3,Soil_Type4
14007,53,2939,121,227,215,793,787,3255,11,141,2,Wilderness_Area3,Soil_Type10
9918,27,3034,137,215,217,1727,234,1237,11,7,1,Wilderness_Area3,Soil_Type32
13443,289,2474,224,137,226,769,120,1374,26,47,2,Wilderness_Area4,Soil_Type10
13623,30,3219,110,209,191,1405,108,4176,20,41,7,Wilderness_Area1,Soil_Type38
3212,101,2113,24,253,177,67,85,598,33,41,4,Wilderness_Area4,Soil_Type3
3738,147,2175,76,243,217,424,95,1061,32,55,4,Wilderness_Area4,Soil_Type3
5787,296,2330,216,145,225,457,108,1410,24,50,6,Wilderness_Area4,Soil_Type10
8293,215,3425,171,213,248,1112,836,2072,8,219,7,Wilderness_Area3,Soil_Type38
2577,352,2005,158,194,214,771,309,570,14,67,6,Wilderness_Area4,Soil_Type1
3908,283,2110,186,194,241,1358,0,1120,9,0,4,Wilderness_Area4,Soil_Type17
6293,13,2480,148,212,222,1053,469,541,9,82,6,Wilderness_Area4,Soil_Type6
4264,39,2912,124,220,212,607,306,306,13,102,2,Wilderness_Area1,Soil_Type29
4961,275,2274,208,172,242,812,150,1667,17,32,6,Wilderness_Area4,Soil_Type2
11395,53,2715,142,223,229,4943,234,2322,5,34,2,Wilderness_Area1,Soil_Type12
804,60,2750,144,223,231,2976,0,2154,4,0,2,Wilderness_Area1,Soil_Type20
14179,236,3108,210,173,253,1292,67,2731,23,26,2,Wilderness_Area3,Soil_Type33
4538,331,2152,167,203,231,1556,0,752,7,0,4,Wilderness_Area4,Soil_Type16
10136,29,3284,121,212,202,1300,150,2138,17,37,7,Wilderness_Area3,Soil_Type39
5144,79,2212,144,224,233,1598,30,716,4,5,4,Wilderness_Area4,Soil_Type3
12434,150,2147,125,238,238,731,0,918,15,0,4,Wilderness_Area4,Soil_Type14
7797,159,3405,138,233,242,469,499,2214,12,54,7,Wilderness_Area3,Soil_Type38
15043,222,2492,204,166,250,134,285,2051,31,66,3,Wilderness_Area3,Soil_Type4
10931,58,2473,88,230,194,1034,192,750,20,79,6,Wilderness_Area3,Soil_Type10
6807,3,3051,147,198,209,1463,424,1924,15,22,2,Wilderness_Area3,Soil_Type32
13945,162,3383,142,231,243,457,390,2347,12,19,7,Wilderness_Area3,Soil_Type38
6325,248,2403,231,139,244,872,67,1189,32,24,6,Wilderness_Area4,Soil_Type10
840,113,2859,138,230,234,2250,42,2881,5,-1,1,Wilderness_Area1,Soil_Type30
8938,206,2968,181,191,252,1045,120,1549,28,17,2,Wilderness_Area3,Soil_Type13
9693,9,3810,142,201,208,2761,1050,4664,16,401,7,Wilderness_Area3,Soil_Type40
14084,92,2866,25,249,172,488,240,2058,32,141,5,Wilderness_Area3,Soil_Type13
8505,243,3349,187,199,249,1650,360,942,11,38,1,Wilderness_Area3,Soil_Type32
11443,115,2613,94,248,220,2335,175,973,18,13,2,Wilderness_Area1,Soil_Type30
1683,124,3241,146,225,237,2761,127,2550,3,31,7,Wilderness_Area1,Soil_Type29
13132,339,2261,170,179,212,454,85,1392,18,22,6,Wilderness_Area4,Soil_Type10
14320,341,3074,166,194,222,684,90,2576,12,16,1,Wilderness_Area3,Soil_Type23
328,45,2800,124,223,214,2958,0,2244,12,0,1,Wilderness_Area1,Soil_Type20
6507,294,2458,200,175,235,541,30,859,16,6,2,Wilderness_Area4,Soil_Type10
13670,108,3362,136,231,233,1909,541,1800,6,77,1,Wilderness_Area1,Soil_Type38
1220,81,2835,92,241,208,2309,524,541,17,169,5,Wilderness_Area1,Soil_Type24
6854,165,2798,142,231,244,1012,120,1103,13,15,3,Wilderness_Area3,Soil_Type2
10525,316,3516,189,174,224,2077,285,1642,17,22,7,Wilderness_Area2,Soil_Type40
8893,303,3203,182,193,236,175,626,2676,10,56,1,Wilderness_Area3,Soil_Type23
11797,281,3044,182,199,241,920,242,2571,8,56,1,Wilderness_Area1,Soil_Type29
497,0,2909,156,215,233,4985,350,4582,3,5,2,Wilderness_Area1,Soil_Type19
1328,149,3036,134,235,239,601,150,3238,11,-7,2,Wilderness_Area1,Soil_Type29
13,134,2742,92,248,224,6091,150,3215,22,69,2,Wilderness_Area1,Soil_Type30
7947,297,3084,179,198,238,1592,85,1380,8,5,1,Wilderness_Area3,Soil_Type23
8030,125,3319,92,249,222,2591,765,2826,20,203,7,Wilderness_Area3,Soil_Type33
1972,71,2709,74,238,192,973,108,108,22,52,5,Wilderness_Area1,Soil_Type30
4371,358,2153,135,158,167,808,283,540,31,121,6,Wilderness_Area4,Soil_Type10
7156,71,3188,115,233,218,2568,633,1584,11,113,1,Wilderness_Area3,Soil_Type32
379,13,2781,154,216,233,1707,351,2148,3,25,2,Wilderness_Area1,Soil_Type29
3535,214,2872,183,202,254,646,319,2213,17,115,5,Wilderness_Area3,Soil_Type31
5454,352,2252,154,176,196,722,150,1295,22,59,6,Wilderness_Area4,Soil_Type10
2565,58,2842,89,230,195,234,42,888,20,13,5,Wilderness_Area1,Soil_Type30
13805,13,2715,138,203,207,443,120,2478,16,2,5,Wilderness_Area3,Soil_Type31
6264,258,2313,188,197,246,598,0,600,10,0,4,Wilderness_Area4,Soil_Type17
7596,146,2620,145,228,239,1842,324,1638,5,75,3,Wilderness_Area3,Soil_Type2
169,196,3008,166,215,251,1924,228,5535,15,20,2,Wilderness_Area1,Soil_Type23
13254,93,2899,97,243,215,582,190,2374,16,38,5,Wilderness_Area3,Soil_Type13
3044,21,2188,84,173,142,661,268,331,36,111,3,Wilderness_Area4,Soil_Type10
6431,300,2449,206,160,227,430,180,626,20,71,6,Wilderness_Area4,Soil_Type10
7395,319,3415,187,174,222,576,509,1776,17,62,7,Wilderness_Area3,Soil_Type39
5808,279,3173,245,93,215,3120,492,1597,38,56,1,Wilderness_Area1,Soil_Type29
1458,85,3047,99,240,213,2483,573,1433,15,58,2,Wilderness_Area1,Soil_Type29
1603,94,2698,32,251,178,2466,90,90,31,52,5,Wilderness_Area1,Soil_Type30
6147,210,3129,178,207,253,666,384,283,15,58,2,Wilderness_Area3,Soil_Type32
3352,114,2785,60,254,203,1381,120,832,26,30,5,Wilderness_Area3,Soil_Type13
2584,72,2809,112,234,216,218,60,677,12,3,5,Wilderness_Area1,Soil_Type30
12041,3,2651,141,187,195,1745,60,1431,21,32,6,Wilderness_Area3,Soil_Type13
7240,29,2577,144,218,226,1273,390,644,6,49,6,Wilderness_Area3,Soil_Type2
6964,135,2653,110,244,231,569,300,860,17,13,3,Wilderness_Area3,Soil_Type2
1778,69,3248,122,231,221,1786,212,3583,10,14,7,Wilderness_Area1,Soil_Type38
2339,263,2105,228,147,242,510,120,371,26,66,3,Wilderness_Area4,Soil_Type10
2682,188,2855,159,221,245,488,300,781,7,28,5,Wilderness_Area1,Soil_Type30
7519,79,3278,104,238,214,1500,446,1500,14,109,7,Wilderness_Area1,Soil_Type39
9052,254,3329,181,203,245,1959,331,3660,8,13,1,Wilderness_Area3,Soil_Type32
1890,322,2533,196,134,197,323,85,828,29,36,6,Wilderness_Area3,Soil_Type33
1924,60,3371,32,224,150,1899,240,3144,34,31,7,Wilderness_Area1,Soil_Type39
6640,212,2898,173,211,250,1574,426,759,10,66,5,Wilderness_Area3,Soil_Type4
2812,18,2141,103,182,163,671,218,722,30,-39,6,Wilderness_Area4,Soil_Type10
6160,5,2425,140,190,197,1243,170,488,20,34,6,Wilderness_Area4,Soil_Type11
7974,315,3226,168,206,236,1065,408,390,5,51,2,Wilderness_Area3,Soil_Type32
11301,86,2628,86,244,207,1203,700,742,18,28,3,Wilderness_Area3,Soil_Type11
4306,9,2156,149,210,222,876,0,1425,9,0,4,Wilderness_Area4,Soil_Type3
8513,286,2864,197,181,239,1693,837,2220,14,187,5,Wilderness_Area3,Soil_Type13
2486,274,2089,227,145,237,1044,342,450,25,25,6,Wilderness_Area4,Soil_Type1
7415,310,3414,196,168,225,618,499,1708,18,73,7,Wilderness_Area3,Soil_Type39
9823,117,3164,143,227,236,2536,0,872,4,0,1,Wilderness_Area1,Soil_Type23
14163,130,2634,112,243,230,2461,90,2279,15,0,5,Wilderness_Area3,Soil_Type4
10376,98,2996,115,238,224,1968,255,1302,11,31,2,Wilderness_Area3,Soil_Type22
2993,39,2035,93,214,183,450,210,390,23,56,3,Wilderness_Area4,Soil_Type6
14596,304,3203,176,200,236,992,150,474,7,24,1,Wilderness_Area2,Soil_Type22
4881,89,2324,52,248,188,1640,270,666,26,127,4,Wilderness_Area4,Soil_Type3
7399,17,2726,135,207,208,402,150,2512,15,13,5,Wilderness_Area3,Soil_Type31
588,40,2651,119,220,208,1783,242,641,14,4,2,Wilderness_Area1,Soil_Type12
4430,310,2354,206,143,213,466,342,1357,25,164,3,Wilderness_Area4,Soil_Type10
14994,187,2545,153,212,248,859,42,2423,26,19,3,Wilderness_Area3,Soil_Type4
12638,342,2140,167,188,217,1410,0,1321,15,0,4,Wilderness_Area4,Soil_Type17
7876,78,2610,109,236,216,2173,95,2081,13,15,6,Wilderness_Area3,Soil_Type10
3855,326,2327,191,116,180,730,295,1266,35,177,3,Wilderness_Area4,Soil_Type10
